image_path,xmin,ymin,xmax,ymax,label,shadow_angle,shadow_x,shadow_y
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_29_rot270.tif,356,384,398,431,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_29_rot270.tif,88,164,126,197,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_29_rot270.tif,62,217,102,251,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_29_rot270.tif,43,69,78,105,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_29_rot270.tif,65,0,114,37,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_29_rot270.tif,143,2,210,65,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_29_rot270.tif,224,13,276,54,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_29_rot270.tif,5,118,50,148,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_29_rot270.tif,7,438,94,490,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,253,1,313,72,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,131,175,172,229,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,168,151,207,194,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,220,107,258,176,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,265,147,301,198,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,438,0,476,30,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,108,3,138,32,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,83,21,112,58,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,43,24,74,58,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,65,167,94,201,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,24,206,66,242,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,1,283,39,319,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,383,253,433,301,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,460,34,497,71,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,389,51,432,88,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,429,121,471,185,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,0,0,25,46,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,300,49,336,101,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,341,60,368,100,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,346,102,382,145,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,320,142,354,198,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,377,129,413,169,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,364,167,395,209,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,334,201,369,253,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,171,264,208,309,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,175,325,213,367,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,136,332,177,382,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,41,299,99,375,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,0,324,27,373,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,0,368,42,425,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,74,450,116,499,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,32,456,63,499,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,131,435,166,487,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,156,452,196,498,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,200,421,254,492,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,297,277,331,318,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,396,338,446,398,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,327,319,357,357,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,314,359,345,404,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,339,354,376,416,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,357,388,386,435,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,271,398,313,444,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,271,450,308,495,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,436,264,478,322,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,458,182,487,225,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,0,124,24,173,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,27,91,70,165,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,227,63,261,110,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,97,25,151,103,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,213,271,239,307,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,474,411,499,474,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2.tif,426,455,455,485,Tree,215,-0.5735764363510462,-0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,1,187,72,247,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,175,328,229,369,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,151,293,194,332,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,107,242,176,280,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,147,199,198,235,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,0,24,30,62,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,3,362,32,392,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,21,388,58,417,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,24,426,58,457,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,167,406,201,435,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,206,434,242,476,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,283,461,319,499,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,253,67,301,117,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,34,3,71,40,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,51,68,88,111,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,121,29,185,71,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,0,475,46,500,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,49,164,101,200,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,60,132,100,159,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,102,118,145,154,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,142,146,198,180,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,129,87,169,123,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,167,105,209,136,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,201,131,253,166,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,264,292,309,329,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,325,287,367,325,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,332,323,382,364,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,299,401,375,459,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,324,473,373,500,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,368,458,425,500,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,450,384,499,426,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,456,437,499,468,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,435,334,487,369,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,452,304,498,344,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,421,246,492,300,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,277,169,318,203,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,338,54,398,104,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,319,143,357,173,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,359,155,404,186,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,354,124,416,161,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,388,114,435,143,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,398,187,444,229,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,450,192,495,229,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,264,22,322,64,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,182,13,225,42,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,124,476,173,500,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,91,430,165,473,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,63,239,110,273,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,25,349,103,403,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,271,261,307,287,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,411,1,474,26,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot90.tif,455,45,485,74,Tree,125,0.8191520442889917,-0.5735764363510462
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,187,428,247,499,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,328,271,369,325,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,293,306,332,349,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,242,324,280,393,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,199,302,235,353,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,24,470,62,500,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,362,468,392,497,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,388,442,417,479,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,426,442,457,476,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,406,299,435,333,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,434,258,476,294,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,461,181,499,217,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,67,199,117,247,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,3,429,40,466,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,68,412,111,449,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,29,315,71,379,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,475,454,500,500,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,164,399,200,451,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,132,400,159,440,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,118,355,154,398,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,146,302,180,358,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,87,331,123,371,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,105,291,136,333,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,131,247,166,299,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,292,191,329,236,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,287,133,325,175,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,323,118,364,168,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,401,125,459,201,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,473,127,500,176,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,458,75,500,132,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,384,1,426,50,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,437,1,468,44,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,334,13,369,65,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,304,2,344,48,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,246,8,300,79,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,169,182,203,223,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,54,102,104,162,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,143,143,173,181,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,155,96,186,141,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,124,84,161,146,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,114,65,143,112,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,187,56,229,102,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,192,5,229,50,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,22,178,64,236,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,13,275,42,318,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,476,327,500,376,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,430,335,473,409,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,239,390,273,437,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,349,397,403,475,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,261,193,287,229,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,1,26,26,89,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot180.tif,45,15,74,45,Tree,35,0.573576436351046,0.8191520442889918
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,428,253,499,313,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,271,131,325,172,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,306,168,349,207,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,324,220,393,258,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,302,265,353,301,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,470,438,500,476,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,468,108,497,138,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,442,83,479,112,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,442,43,476,74,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,299,65,333,94,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,258,24,294,66,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,181,1,217,39,Tree,305,-0.8191520442889918,0.573576436351046
/Users/tompitts/dphil/CanopyAI/deepforest_custom/won/raw/won_tile_2_rot270.tif,199,383,247,433,Tree,305,-0.8191520442889918,0.573576436351046
